timestamp_iso,wind_speed_m_s,wind_speed_kt,wind_dir_deg,quality,status,north_m_s,east_m_s,yaw_deg,airspeed_m_s,airspeed_source,latitude,longitude,altitude_from_sealevel
2025-07-18T10:51:50.327+00:00,0.872,1.695,17.321,1.00,ok,29.139999389648438,7.019999980926514,13.43969440460205,29.10693359375,sensor,19.1993753,72.8892151,613.760009765625
2025-07-18T10:51:50.566+00:00,0.872,1.695,17.300,1.00,ok,29.139999389648438,7.019999980926514,13.440201759338379,29.104936599731445,sensor,19.1994413,72.8892319,613.75
2025-07-18T10:51:50.820+00:00,0.872,1.695,17.200,1.00,ok,29.139999389648438,7.009999752044678,13.441567420959473,29.102724075317383,sensor,19.1995064,72.8892486,613.7400512695312
2025-07-18T10:51:51.090+00:00,0.871,1.693,17.091,1.00,ok,29.1299991607666,7.009999752044678,13.44281005859375,29.097150802612305,sensor,19.199575,72.8892661,613.7300415039062
2025-07-18T10:51:51.327+00:00,0.871,1.693,17.041,1.00,ok,29.1299991607666,7.009999752044678,13.44355583190918,29.093265533447266,sensor,19.1996398,72.8892826,613.7100219726562
2025-07-18T10:51:51.596+00:00,0.870,1.692,16.939,1.00,ok,29.119998931884766,7.009999752044678,13.444175720214844,29.087255477905273,sensor,19.1997055,72.8892994,613.7000122070312
2025-07-18T10:51:51.846+00:00,0.870,1.691,16.879,1.00,ok,29.119998931884766,7.009999752044678,13.445143699645996,29.082304000854492,sensor,19.1997709,72.8893159,613.6900024414062
2025-07-18T10:51:52.089+00:00,0.870,1.690,16.862,1.00,ok,29.10999870300293,7.009999752044678,13.446905136108398,29.07895278930664,sensor,19.1998371,72.8893329,613.6600341796875
2025-07-18T10:51:52.346+00:00,0.869,1.689,16.729,1.00,ok,29.10999870300293,7.009999752044678,13.44970417022705,29.077245712280273,sensor,19.1999022,72.8893496,613.6600341796875
2025-07-18T10:51:52.585+00:00,0.868,1.688,16.720,1.00,ok,29.10999870300293,7.009999752044678,13.448392868041992,29.077600479125977,sensor,19.1999846,72.8893685,611.6300048828125
2025-07-18T10:51:52.834+00:00,0.868,1.688,16.748,1.00,ok,29.10999870300293,7.019999980926514,13.444985389709473,29.07695198059082,sensor,19.2000498,72.8893851,611.6100463867188
2025-07-18T10:51:53.083+00:00,0.868,1.687,16.704,1.00,ok,29.10999870300293,7.009999752044678,13.444798469543457,29.07632064819336,sensor,19.2001159,72.8894019,611.6000366210938
2025-07-18T10:51:53.337+00:00,0.868,1.687,16.675,1.00,ok,29.10999870300293,7.009999752044678,13.444625854492188,29.075956344604492,sensor,19.2001816,72.8894188,611.5800170898438
2025-07-18T10:51:53.598+00:00,0.867,1.686,16.658,1.00,ok,29.099998474121094,7.009999752044678,13.44624137878418,29.070804595947266,sensor,19.2002474,72.8894356,611.5700073242188
2025-07-18T10:51:53.848+00:00,0.867,1.686,16.729,1.00,ok,29.099998474121094,7.019999980926514,13.453357696533203,29.064119338989258,sensor,19.2003126,72.8894521,611.550048828125
2025-07-18T10:51:54.116+00:00,0.867,1.686,16.765,1.00,ok,29.09000015258789,7.019999980926514,13.467655181884766,29.061525344848633,sensor,19.2003791,72.8894691,611.5400390625
2025-07-18T10:51:54.351+00:00,0.867,1.685,16.766,1.00,ok,29.079999923706055,7.019999980926514,13.485852241516113,29.051607131958008,sensor,19.2004445,72.8894859,611.530029296875
2025-07-18T10:51:54.600+00:00,0.867,1.685,16.781,1.00,ok,29.06999969482422,7.029999732971191,13.500284194946289,29.046459197998047,sensor,19.2005093,72.8895026,611.52001953125
2025-07-18T10:51:54.832+00:00,0.867,1.685,16.755,1.00,ok,29.06999969482422,7.029999732971191,13.509756088256836,29.040817260742188,sensor,19.2005688,72.8895177,611.5
2025-07-18T10:51:55.069+00:00,0.866,1.684,16.791,1.00,ok,29.059999465942383,7.039999961853027,13.517264366149902,29.038795471191406,sensor,19.2006339,72.8895345,611.4900512695312
2025-07-18T10:51:55.327+00:00,0.866,1.684,16.818,1.00,ok,29.059999465942383,7.039999961853027,13.516826629638672,29.037248611450195,sensor,19.2006993,72.8895512,611.4800415039062
